zip,pct_poverty,pct_black,pct_college_plus,pct_mortgage,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,cluster
77514,0.1886070853462157,0.1180027306417008,0.0946175637393767,0.2892508143322475,29.69096,-94.62598,Anahuac,TX,Texas,True,,5213.0,11.1,48071,Chambers,"{""48071"": 100}",Chambers,48071,False,False,America/Chicago,0
77573,0.0626150170882531,0.0811632683164834,0.4845333661227142,0.7297239460731864,29.50213,-95.08636,League City,TX,Texas,True,,97871.0,1268.7,48167,Galveston,"{""48167"": 99.83, ""48201"": 0.17}",Galveston|Harris,48167|48201,False,False,America/Chicago,2
77585,0.1592292089249493,0.0,0.0826952526799387,0.0650887573964497,30.29949,-94.5294,Saratoga,TX,Texas,True,,1123.0,4.2,48199,Hardin,"{""48199"": 100}",Hardin,48199,False,False,America/Chicago,0
77613,0.0739051094890511,0.235186873290793,0.059371362048894,0.2125340599455041,30.02493,-94.35393,China,TX,Texas,True,,686.0,6.1,48245,Jefferson,"{""48245"": 100}",Jefferson,48245,False,False,America/Chicago,0
77615,0.0166051660516605,0.0,0.101010101010101,0.3992537313432835,30.35713,-94.06563,Evadale,TX,Texas,True,,256.0,79.4,48241,Jasper,"{""48241"": 100}",Jasper,48241,False,False,America/Chicago,0
77627,0.0652023441465553,0.045349801825053,0.2496722103374508,0.5197120889906756,29.99095,-94.00772,Nederland,TX,Texas,True,,21951.0,644.1,48245,Jefferson,"{""48245"": 100}",Jefferson,48245,False,False,America/Chicago,2
77630,0.1572420634920635,0.2150734658599827,0.1462902234064357,0.4038487237738875,30.06534,-93.86844,Orange,TX,Texas,True,,29744.0,119.9,48361,Orange,"{""48361"": 100}",Orange,48361,False,False,America/Chicago,0
77663,0.2297830374753451,0.0,0.1083870967741935,0.4547677261613692,30.51033,-94.4052,Village Mills,TX,Texas,True,,309.0,6.7,48199,Hardin,"{""48199"": 83.42, ""48457"": 16.58}",Hardin|Tyler,48199|48457,False,False,America/Chicago,0
77707,0.1586345381526104,0.376983910553586,0.2614557556105469,0.5458803491590377,30.05323,-94.1748,Beaumont,TX,Texas,True,,17538.0,477.3,48245,Jefferson,"{""48245"": 100}",Jefferson,48245,False,False,America/Chicago,1
77801,0.3976336080829566,0.1578178922219272,0.2771866795633549,0.4994547437295529,30.63968,-96.36451,Bryan,TX,Texas,True,,15253.0,1919.7,48041,Brazos,"{""48041"": 100}",Brazos,48041,False,False,America/Chicago,1
77443,0.0,0.0,0.1871345029239766,0.0,29.35835,-96.18255,Glen Flora,TX,Texas,True,,123.0,21.7,48481,Wharton,"{""48481"": 100}",Wharton,48481,False,False,America/Chicago,0
77003,0.2823735448645307,0.2695992582672298,0.4683183824576392,0.6971267074894018,29.74961,-95.34521,Houston,TX,Texas,True,,9721.0,1372.9,48201,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,1
77351,0.1780080971659919,0.0878775533957981,0.1412359640041411,0.3598746758859118,30.70411,-94.81682,Livingston,TX,Texas,True,,35828.0,21.7,48373,Polk,"{""48373"": 100}",Polk,48373,False,False,America/Chicago,0
77372,0.1398566664301426,0.0012043071691697,0.0774778966961377,0.4051854085016581,30.24472,-95.18281,Splendora,TX,Texas,True,,14088.0,105.6,48339,Montgomery,"{""48339"": 87.51, ""48291"": 12.49}",Montgomery|Liberty,48339|48291,False,False,America/Chicago,0
75479,0.0848774656306037,0.0078387458006718,0.160621761658031,0.2952548330404217,33.63007,-96.3386,Savoy,TX,Texas,True,,2090.0,17.2,48147,Fannin,"{""48147"": 97.06, ""48181"": 2.94}",Fannin|Grayson,48147|48181,False,False,America/Chicago,0
75486,0.0872981230903535,0.0056743780008729,0.1911573472041612,0.3488063660477453,33.75757,-95.74663,Sumner,TX,Texas,True,,2821.0,10.0,48277,Lamar,"{""48277"": 100}",Lamar,48277,False,False,America/Chicago,0
75496,0.1190860215053763,0.0566996523134527,0.1806706114398422,0.4875,33.36276,-96.06616,Wolfe City,TX,Texas,True,,3066.0,10.1,48231,Hunt,"{""48231"": 59.08, ""48147"": 40.92}",Hunt|Fannin,48231|48147,False,False,America/Chicago,0
75550,0.2143906020558003,0.2026431718061674,0.1360544217687075,0.104089219330855,33.49966,-94.88454,Annona,TX,Texas,True,,506.0,2.1,48387,Red River,"{""48387"": 100}",Red River,48387,False,False,America/Chicago,0
75560,0.1427145708582834,0.2904191616766467,0.2083897158322057,0.2106598984771573,33.1957,-94.36699,Douglassville,TX,Texas,True,,1007.0,5.5,48067,Cass,"{""48067"": 100}",Cass,48067,False,False,America/Chicago,1
75574,0.1711874623267028,0.0,0.195729537366548,0.2411347517730496,33.32892,-94.55229,Simms,TX,Texas,True,,1286.0,4.9,48037,Bowie,"{""48037"": 100}",Bowie,48037,False,False,America/Chicago,0
75631,0.18887171561051,0.104987684729064,0.1069153776160145,0.3848920863309352,32.25343,-94.44957,Beckville,TX,Texas,True,,2644.0,8.6,48365,Panola,"{""48365"": 100}",Panola,48365,False,False,America/Chicago,0
